ICB name,GP code,GP name,Asthma: QOF prevalence,Bowel cancer screening coverage: aged 60 to 74 years old,Breast screening coverage: aged 53 to 70 years old,CHD: QOF prevalence,CKD: QOF prevalence,COPD: QOF prevalence,Cancer: QOF prevalence,Cervical screening coverage: aged 25 to 49 years old,Cervical screening coverage: aged 50 to 64 years old,Children who received at least 1 dose of MMR vaccine between the ages of 1 and 1.5 yrs,Dementia: QOF prevalence,Depression: QOF incidence - new diagnosis,Deprivation score (IMD 2025),Diabetes: QOF prevalence,Hypertension: QOF prevalence,"Last BP reading of patients (80+ yrs, with hypertension), in the last 12 months is <= 150/90 mmHg (denominator incl. PCAs)","Last BP reading of patients (<80 yrs, with hypertension), in the last 12 months is <= 140/90 mmHg (denominator incl. PCAs)",Learning disability: QOF prevalence,Mental Health: QOF prevalence,Obesity: QOF prevalence (new definition),Osteoporosis: QOF prevalence,"Patients (aged 45+ yrs), who have a record of blood pressure in the last 5 yrs (denominator incl. PCAs)",Patients with diabetes and a history of CVD (excl. haem. stroke) treated with a statin (denominator incl. PCAs),People with type 2 diabetes who have received an annual foot check,People with type 2 diabetes who received a cholesterol check,Smoking: QOF prevalence,Stroke: QOF prevalence,Weighted population
North Central London ICB - 93C ,F85666,Dr Me Silver's Practice,5.7259,55.4455,68.6047,2.4403,5.0048,1.9265,2.9026,59.0909,65.3846,48.2759,0.3339,2.31,45.798,12.9478,16.0545,80.2469,72.0588,0.7706,1.4128,21.9121,0.2254,86.3211,91.0714,80.7692,85.8974,17.4309,1.5669,4361
North Central London ICB - 93C ,F85669,West Green Surgery,3.765,48.0159,47.8873,1.0144,1.191,0.5748,1.1412,61.9892,71.8487,92.3664,0.1057,0.588,31.664,4.574,7.7772,82.243,66.532,0.2916,0.9679,7.7793,0.2741,74.6545,88.6256,85.8065,87.7419,23.0938,0.4945,18985
North Central London ICB - 93C ,F85675,The Alexandra Surgery,5.8537,57.6923,67.2414,2.1342,4.5465,0.9405,3.7258,64.3243,75,88.2353,0.7777,1.412,20.079,9.162,11.5572,84.4156,74.8454,0.4883,1.5193,17.3692,1.1184,82.3335,82.4561,87.6543,90.1235,13.9832,1.0852,5376
North Central London ICB - 93C ,F85676,Boundary House Surgery,4.7366,58.7786,68.3673,2.1103,5.1781,0.9399,2.7664,67.1569,85.2273,67.3077,0.5852,1.874,41.46,11.7929,15.0559,87.8788,76.4296,0.798,1.0995,22.9381,1.3609,91.4382,83.0986,90,97,18.599,0.9221,5753
North Central London ICB - 93C ,F85678,The Town Surgery Ltd,4.7952,66.2791,70.8333,1.9061,1.5269,0.7903,3.0219,70.7182,80.8219,78.5714,0.3719,1.018,21.791,9.0882,11.9014,88.5246,70.9534,0.3719,0.9995,13.1437,0.4143,85.7695,90.3226,86.4407,91.5254,13.0336,1.046,3851
North Central London ICB - 93C ,F85682,Chalfont Road Surgery,5.3429,63.6905,64.0288,1.9532,4.0977,0.9362,3.1477,69.8198,76.5152,76.1905,0.2421,1.325,45.277,12.9286,16.8039,91.8182,79.1622,0.6457,1.4366,22.144,0.5097,88.2056,92.5676,94.4,98.4,15.6063,1.0008,6756
North Central London ICB - 93C ,F85687,Oakwood Medical Centre,5.0019,67.6617,59.8726,2.6742,4.4139,1.0058,3.8457,76.2887,79.1946,83.0986,0.8401,1.89,16.645,8.0944,12.5192,83.5249,55.3325,0.8165,1.5501,12.0903,1.0417,89.9153,88.764,88.2353,96.0784,15.5078,1.2661,8364
North Central London ICB - 93C ,F85688,Rutland House Surgery,5.4596,70.632,67.6724,1.9658,2.8506,0.9829,3.9599,71.5762,74.2358,88.8889,0.7844,1.335,15.498,5.0401,10.2353,77.1784,58.5511,0.3591,0.8317,9.2495,0.7213,83.1247,80.8,78.3784,90.5405,11.1124,1.0301,9342
North Central London ICB - 93C ,F85697,The Old Surgery,5.1917,54.5455,58.6207,2.4585,4.9277,1.0292,3.9451,53.2258,77.7778,88.8889,1.0292,1.774,29.414,11.2047,17.7244,85.7143,77.5,0.9148,2.1727,19.3167,1.692,89.6644,82.1429,93.9394,96.9697,24.587,1.0863,1998
North Central London ICB - 93C ,F85700,Arnos Grove Medical Centr,3.7186,52.2727,42.5926,1.4649,2.933,0.6053,2.1186,52.4457,56.8807,76.699,0.2785,1.612,23.891,6.2802,8.8862,80.3571,74.5981,0.4964,1.7676,11.3943,0.5128,83.4568,91.129,79.7297,94.5946,17.2581,0.8354,7174
North Central London ICB - 93C ,F85701,Gillan House Surgery,5.1436,57.7236,53.0303,2.6937,3.9343,1.3468,2.8104,57.1181,66.8367,73.2143,0.9731,2.39,22.396,7.4801,12.6275,84.7518,73.2836,0.5683,1.6349,13.1275,1.0508,83.5764,88.8112,84.4444,94.8148,18.8486,1.4013,12673
North Central London ICB - 93C ,F85705,Js Medical Practice,4.3832,57.1429,65.3061,1.6918,2.8939,0.8971,2.3765,69.7495,77.3481,75.7009,0.2754,1.082,41.588,7.9765,11.6305,81.1225,72.4649,0.5508,1.6132,13.4853,0.2921,84.2034,89.1403,,,21.7784,0.96,12830
North Central London ICB - 93C ,Y00057,Angel Surgery,3.1429,54.1818,56.3319,1.3686,1.4686,0.6162,1.9524,60.9881,72.766,62.8049,0.1557,1.451,44.398,10.2375,11.1825,68.8235,71.9434,0.3567,0.9016,16.7382,0.2088,85.629,90.0943,81.3636,91.3636,12.7667,0.7135,13500
North Central London ICB - 93C ,Y00316,Woodlands Medical Practice,5.035,66.3793,59.1398,1.3531,3.0691,1.024,3.0353,64.574,74.2268,81.8182,0.4571,1.976,18.693,6.0046,10.9344,82.7273,70.082,0.64,1.1337,11.1602,0.6448,83.5934,93.0556,64.4444,88.8889,12.3789,1.1337,5066
North Central London ICB - 93C ,Y00612,Green Cedars Medical Centre,3.9667,58.9744,54.1667,1.9954,4.1622,0.6236,2.328,64.0884,77.0115,93.1035,0.4365,1.074,42.155,10.7733,13.3236,87.5,73.7968,0.3741,1.2056,18.072,0.1427,92.6075,93.8053,89.8734,91.1392,20.9514,0.9354,4948
North Central London ICB - 93C ,Y01066,Hanley Primary Care Centre,5.0159,60.1695,44.898,0.9398,1.7999,0.8625,1.6807,65.3846,74.7475,80.5195,0.3207,2.324,31.291,4.3392,7.0655,62.1212,58.6387,0.3207,1.1831,9.3889,0.2445,80.2475,87.1287,83.6066,90.1639,14.6601,0.6634,10008
North Central London ICB - 93C ,Y01655,The Vale Practice,4.9187,68.8235,59.1195,0.9652,1.5475,0.5075,2.806,65.7658,76.3636,96.3636,0.1791,1.024,18.038,2.6366,6.8756,78.0488,71.2644,0.1791,0.9652,5.4222,0.4,78.6098,83.6066,86.8421,89.4737,12.784,0.7363,7827
North Central London ICB - 93C ,Y02117,St Ann's Road Surgery,4.0888,53.3546,51.5385,1.3862,3.1266,0.8065,2.136,59.3476,69.0476,69.1589,0.3528,2.05,36.622,7.9619,11.8518,76.8182,67.068,0.5608,1.5059,11.7585,0.3234,84.1105,86.9301,78.744,90.8213,16.3626,0.9829,17207
North Central London ICB - 93C ,Y02986,Cricklewood Health Centre,2.7892,46.0317,40.678,0.6918,1.6409,0.5957,1.1145,52.8369,68.254,78.4314,0.0576,1.828,32.848,4.7111,5.8993,57.1429,55,0.2498,1.2106,9.8922,0,74.6835,82.5,,,17.9499,0.5573,4253
North Central London ICB - 93C ,Y03035,Queenswood Medical Practice,5.9758,69.8492,59.8291,1.8011,2.3365,1.484,3.9099,67.9864,74.6637,77.6596,0.4916,1.488,18.282,5.464,11.7115,78.3105,62.3875,0.5238,1.4427,9.3234,1.4681,78.7364,84.2912,80.2326,87.7907,14.247,1.1624,20948
North Central London ICB - 93C ,Y03135,Bridge House Medical Practice,3.9284,55.615,48.951,1.1369,2.7322,0.5847,1.9056,43.2367,60.2837,78.5714,0.3898,2.23,27.517,5.3956,8.521,80.3922,67.8233,0.6713,1.2451,9.4707,0.4307,60.8136,87.8571,85,92.5,21.79,0.6929,8516
North Central London ICB - 93C ,Y03402,Evergreen Primary Care Centre,4.3252,57.1802,60.8833,1.7859,3.0716,1.0572,2.0887,57.3092,67.5585,63.5897,0.2976,2.005,46.739,10.1536,13.2095,82,63.6833,0.4106,1.4729,18.6188,0.3376,80.0984,88.1643,70.979,93.3566,20.2127,0.8724,20163
North Central London ICB - 93C ,Y03663,Hendon Way Surgery,3.258,55.0633,50.3759,1.6532,1.6044,0.5095,1.622,47.1883,61.9403,78.125,0.2703,1.236,25.793,6.5822,9.2743,66.6667,52.9178,0.4263,0.6862,9.0216,0.5298,71.3533,91,75,88.0435,13.082,0.7174,7234
North Central London ICB - 93C ,Y03664,Dr Azim & Partners,3.5806,55.1136,51.8797,1.4608,2.4404,0.5981,2.0474,54.3243,70.7692,86.1111,0.4831,1.405,24.558,6.6396,10.9041,77.1242,54.8428,0.8397,0.8167,10.7832,2.0417,74.474,85.5856,81.6092,81.6092,14.4629,0.8742,6942
North Central London ICB - 93C ,Y05330,Tottenham Hale Medical Practice,3.7021,52.1739,51.1111,0.5788,0.8652,0.4547,1.0955,60.3834,68.1818,81.8182,0.124,2.331,28.456,3.6975,5.5601,88.8889,68.1275,0.8061,1.0542,7.8587,0.6536,83.6009,94.4444,85.1852,88.8889,14.9647,0.248,4004
North West London ICB - W2U3Z ,E84002,Forty Willows Surgery,4.89,60.4651,61.2121,2.2314,4.5757,0.7082,3.0465,57.8571,71.4286,65.3061,1.2026,1.623,27.215,9.9105,14.7515,81.5668,70.3495,1.2694,1.884,14.1814,0.5439,83.0389,86.3636,83.0508,89.8305,11.7474,1.8172,8532
North West London ICB - W2U3Z ,E84003,Premier Medical Centre,4.1721,56.8282,51.462,1.9442,2.4597,0.3375,1.4649,50.0741,64.8649,95.625,0.2768,1.065,24.858,8.8238,11.2131,80,66.3244,0.3443,0.6481,14.6371,1.8728,84.6386,87.8049,83.3333,88.7255,8.6316,0.9181,11578
North West London ICB - W2U3Z ,E84004,The Circle Practice,6.8352,69.403,63.9594,2.8354,6.0857,0.9795,3.5958,50.3846,67.9245,84,0.6702,0.637,20.325,12.1112,15.685,82.397,71.8947,0.5929,1.0568,13.8601,0.9153,85.8329,90.9836,81.25,95.1389,11.1077,1.727,8097
North West London ICB - W2U3Z ,E84005,Kings Road Surgery,2.75,64.532,61.3793,2.8496,3.587,1.3325,2.9551,57.3034,72.7273,78.3333,0.3166,0.614,14.511,10.1533,14.0765,81.6092,75.9305,0.409,0.9103,15.3175,1.4857,90.3852,89.1304,86.0656,92.623,8.1604,1.095,7183
North West London ICB - W2U3Z ,E84006,The Law Medical Group Practice,5.5453,62.1032,57.513,2.6597,5.5425,1.4271,3.8096,52.8146,69.4915,72.5807,0.8551,2.227,30.972,11.3106,15.5452,72.6957,58.8064,0.4659,1.4389,15.9516,0.4153,82.4471,81.4617,74.8322,87.9195,15.9344,2.2233,19142
North West London ICB - W2U3Z ,E84007,Uxendon Crescent Surgery,4.6849,66.8605,71.0526,4.0907,6.2367,0.9715,3.9373,54.9505,71.7391,78.5714,0.6647,0.615,19.276,11.5046,16.6695,86.5854,79.6448,0.75,1.2442,13.5766,2.948,89.687,82.5,78.0952,92.381,8.5877,1.6192,6055
North West London ICB - W2U3Z ,E84008,Simpson House Medical Centre,5.9789,69.0341,68.75,3.5632,5.9696,1.0304,3.8906,56.3536,74.1758,87.3418,0.703,1.887,19.49,13.0414,19.2026,84.6154,74.011,0.7608,1.2519,16.4016,2.59,86.8229,90.3955,82.5472,92.4528,12.0127,1.9068,10755
North West London ICB - W2U3Z ,E84009,Enderley Road Medical Centre,6.0936,67.1088,73.1061,3.3265,5.3707,1.7823,4.1314,56.8238,73.1818,60.1852,1.2649,1.294,23.156,11.3032,15.2936,83.0509,69.4962,0.6489,1.2731,16.5948,2.3438,87.3331,83.7696,84.7619,92.8571,13.6879,2.193,14507
North West London ICB - W2U3Z ,E84011,St andrews Medical Centre,6.3675,62.5,56.25,2.7219,6.1433,2.1893,5.4438,58.9744,66.6667,100,1.0059,2.184,39.568,12.0215,20.355,93.9394,81.295,0.8284,2.6627,20.6143,0,83.995,89.7059,90.3226,96.7742,22.9208,2.1302,2239
North West London ICB - W2U3Z ,E84012,Mapesbury Medical Group,4.937,59.3625,60.9467,2.3346,3.2139,1.1491,3.2176,59.8101,73.5849,76.7857,0.3992,1.408,29.913,7.1318,13.6083,80.8824,79.0445,0.2661,1.2459,11.8458,0.3695,79.3246,88.8889,82.1782,89.1089,15.6237,1.3306,8621
North West London ICB - W2U3Z ,E84013,Church End Medical Centre,6.6692,56.1856,54.7771,1.9115,5.8922,1.7817,2.4779,56.0897,74.3056,61.1765,0.4248,2,47.319,11.458,15.3864,72.9167,64.8381,1.0029,2.2537,22.5767,1.2341,85.991,79.9197,83.3333,88.1944,18.9158,1.4159,10373
North West London ICB - W2U3Z ,E84014,Bacon Lane Surgery,4.2061,62.8352,74.5562,2.7046,5.4314,0.9015,3.4137,59.2179,72.5352,87.234,0.547,0.808,22.177,9.98,12.7938,81.4947,76.6802,0.3444,0.9117,14.7278,0.282,85.19,83.209,86.3014,93.8356,12.2437,1.4384,9006
North West London ICB - W2U3Z ,E84015,Willow Tree Family Doctors,6.2913,65.7718,72.9483,2.4741,4.9137,1.5691,3.7633,60.9155,74.3243,77.0992,0.4558,1.13,23.218,9.9445,15.3916,82.3961,72.0716,1.1134,1.0482,16.1853,0.9094,85.2266,86.5014,81.25,88.75,14.7563,1.4194,15419
North West London ICB - W2U3Z ,E84017,Sudbury & Alperton Medical Centre,4.848,62.8319,65.625,3.1334,6.0713,0.6011,3.0694,61.324,75,81.1321,0.6778,0.811,22.6,14.0552,16.5622,84.3636,74.0196,0.3069,1.0104,16.2869,0.2496,84.3898,84.9498,87.9121,91.2088,12.5037,1.2022,7760
North West London ICB - W2U3Z ,E84018,Streatfield Health Centre,5.2957,68.8213,70.4142,3.0983,4.0431,0.5993,3.4936,48.7805,63.3588,81.6667,0.7778,0.421,13.655,14.2263,14.8413,82.7586,75.8583,0.3315,0.6758,14.4084,0.3689,89.3073,87.5,81.4371,94.012,9.0718,1.6703,7795
North West London ICB - W2U3Z ,E84020,Jai Medical Centre (Brent),4.8736,64.2105,74.4,3.2178,4.9336,1.2222,2.8311,58.2979,75.7009,85.2459,0.5879,1.157,28.11,12.1571,16.6151,84.6561,79.322,0.7426,1.2995,21.0626,1.2607,90.3226,90.9502,87.5969,95.3488,15.9868,1.547,6459
North West London ICB - W2U3Z ,E84021,The Willesden Medical Centre,3.8548,56.6775,64.3443,1.6752,3.9716,0.5605,1.7997,54.9142,67.1111,77.931,0.2678,1.891,37.367,8.1739,13.5322,91.5323,84.4156,0.6912,1.3327,16.8395,0.2247,92.1964,93.2406,89.1626,95.0739,18.3234,0.8282,14901
North West London ICB - W2U3Z ,E84022,Roxbourne Medical Centre,6.6047,57.5,57.8947,2.961,4.7265,1.1018,2.8233,48.1343,62.4,84.6154,1.57,2.954,21.501,11.1536,18.2344,78.9916,70.9945,0.7024,2.5892,16.6948,4.0668,85.8115,87.9828,81.295,94.2446,12.8288,1.873,7747
North West London ICB - W2U3Z ,E84024,The Pinn Medical Centre,5.5595,75.2809,76.4019,3.035,5.3455,0.7203,4.4324,65.4762,75.9003,80.7018,0.8836,1.091,8.257,8.9629,15.5878,85.3808,75.1645,0.6051,1.0036,12.4182,1.9658,89.7175,87.3444,78.2772,89.5131,7.3413,1.8248,18683
North West London ICB - W2U3Z ,E84025,The Lonsdale Medical Centre,5.3403,65.1992,64.2857,1.5926,3.0259,1.0583,3.6468,67.7223,75.6757,79.1411,0.3528,2.131,24.902,5.5969,12.0195,72.1154,53.3404,0.5239,1.6237,7.6377,0.6199,75.9321,80.4124,69.0909,89.697,13.3878,1.3488,18380
North West London ICB - W2U3Z ,E84028,The Stonebridge Practice,5.2702,53.5135,63.2653,2.0655,4.7349,0.9374,3.3365,57.2687,74.8148,93.75,0.4449,1.252,44.848,11.6015,17.7312,89.5604,59.5289,1.3028,1.557,18.4504,0.3199,84.19,80.6122,83.7607,90.5983,17.4068,1.7159,8259
North West London ICB - W2U3Z ,E84030,Preston Hill Surgery,4.5596,61.1111,61.6438,2.8325,4.2117,0.7524,2.0358,58.8608,74.6269,71.1539,0.3762,0.341,21.535,12.4685,13.1002,94.1177,75.3452,1.1064,1.3277,18.5259,0.1577,85,88.806,95.3488,96.5116,9.3588,1.1728,4260
North West London ICB - W2U3Z ,E84031,Brentfield Medical Centre,5.8699,60.1695,53.2338,1.8123,5.1,0.7752,2.2523,56.3694,75.5682,63.6364,0.3876,1.288,47.852,12.0111,13.9849,84.689,70.6927,0.7857,1.7285,22.4131,0.1351,90.2943,85.9206,91.6168,95.8084,18.3575,1.6656,11412
North West London ICB - W2U3Z ,E84032,Ellis Practice,6.292,55.8282,53.0769,2.5616,4.8074,1.3504,2.6591,56.4626,70.9402,72.9167,0.8214,1.874,28.462,10.1568,14.3533,80.117,71.1628,1.7541,2.3528,22.4054,2.0439,84.8298,86.1539,88.7931,93.9655,14.0684,2.13,7991
North West London ICB - W2U3Z ,E84033,Chalkhill Family Practice,5.5674,62.931,59.0909,2.0162,3.3183,0.9513,2.2576,58.5284,77.7778,78.0488,0.7525,1.772,27.504,8.7101,10.5779,93.3884,82.6923,1.1501,1.1075,20.6259,0.6953,90.4281,90.4762,93.3333,97.7778,13.4479,1.0791,6454
North West London ICB - W2U3Z ,E84036,Gladstone Medical Centre,5.7582,56.1224,61.7834,2.1149,4.3578,0.968,2.4306,58.6111,74.3902,60.1942,0.463,2.779,40.293,10.9036,14.3098,83.1579,69.4017,0.705,2.2412,20.7771,0.3261,87.0665,85,84.106,94.0397,18.7564,1.4731,9980
North West London ICB - W2U3Z ,E84039,Honeypot Medical Centre,4.7588,61.2676,73.0104,2.8225,4.892,0.696,2.269,56.6978,68.2008,83.6158,0.7947,0.897,19.078,12.0672,13.6085,86.3229,79.7251,0.3562,0.9482,16.7994,0.9355,86.1474,87.2958,90.184,95.7055,10.2102,1.277,15994
North West London ICB - W2U3Z ,E84040,The Pinner Road Surgery,3.684,55.7692,58.1081,2.2906,3.5069,0.3054,2.356,51.6484,70.1493,87.5,0.3709,1.594,16.451,10.2073,11.9328,82.4074,74.7153,0.5672,1.4834,16.2859,0.4556,88.6696,81.8182,92.2078,94.8052,11.7556,1.1126,4159
North West London ICB - W2U3Z ,E84042,Kilburn Park Medical Centre,5.5725,50.9091,58.8235,1.8187,3.4248,1.2174,3.2561,50.2092,71.2121,55.5556,0.6747,1.485,30.997,8.4831,13.4644,71.7557,69.3774,0.528,1.7894,14.9572,0.7378,72.8031,82.3944,86.8687,90.9091,14.8943,1.6867,7780
North West London ICB - W2U3Z ,E84044,The Northwick Surgery,4.6048,63.4981,74.7475,2.1258,3.713,0.9262,3.3871,53.1183,70,85.1852,0.7233,2.047,20.096,8.727,12.3313,79.6552,71.0289,0.8909,1.4554,11.0518,1.9721,87.7077,81.7352,87.1622,94.5946,8.8984,1.3407,11213
North West London ICB - W2U3Z ,E84048,The Fryent Way Surgery,4.1883,65.5602,68.3871,3.6259,5.4477,0.8539,3.258,60.9023,74.4,96,0.6963,1.064,20.548,13.7355,16.9995,83.871,73.9006,0.5386,0.9853,19.3488,0.6699,86.7873,86.2295,89.4737,95.3216,11.3671,2.0494,7640
North West London ICB - W2U3Z ,E84049,Brampton Health Centre,4.0711,60.3448,50.6024,2.0356,2.8822,0.475,1.6692,51.9841,67.0886,73.4177,0.5292,3.32,23.632,7.9764,8.97,81.4516,75.419,0.5564,0.9771,15.3411,1.5115,81.529,86.8421,89.2857,92.8571,13.4044,1.0178,5688
North West London ICB - W2U3Z ,E84051,Stanley Corner Medical Centre,5.3521,62.2642,59.8214,2.4603,4.6145,0.7007,1.9931,69.5817,76,77.3333,0.5606,1.154,28.966,13.5468,15.8518,91.8239,81.2573,0.5606,0.9187,21.169,0.7001,93.0355,95.5882,95.3488,98.4496,10.7908,1.3236,5958
North West London ICB - W2U3Z ,E84053,Hatch End Medical Centre,6.2772,67.3759,68.9655,4.293,4.9569,0.8706,3.9027,59.4059,71.4286,93.3333,0.5104,0.503,9.45,11.9361,17.5923,82.6667,77.0642,0.3603,0.6304,11.8894,1.2484,89.5368,75.9259,91.9355,98.3871,7.4341,1.441,3815
North West London ICB - W2U3Z ,E84057,The Stanmore Medical Centre,4.9615,67.2222,79.6226,3.42,5.9457,0.8277,3.8729,53.2151,72.103,68.2692,1.2415,0.928,17.139,10.4161,15.7258,83.9015,70.1211,0.8042,1.1088,12.4247,1.8093,83.0288,85.7143,81.1321,95.283,8.5771,1.6397,12989
North West London ICB - W2U3Z ,E84058,GP direct,6.0124,59.3886,64.4809,2.0382,2.7369,0.6906,2.1608,54.4621,67.9083,73.5203,0.3416,2.085,19.742,10.1862,11.5278,81.4634,62.449,0.5198,1.0061,18.6573,0.9747,86.2759,87.9279,83.8384,93.4343,12.1383,1.0655,22244
North West London ICB - W2U3Z ,E84059,The Allendale Road Surgery,3.8343,69.2913,57.8313,2.5052,3.6542,0.7516,2.2965,58.046,73.2394,90,0.3758,1.184,18.831,10.6637,15.8038,82,75.6178,0.6472,1.2109,13.4325,0.8312,81.5935,90.0763,87.1795,92.3077,12.784,1.7119,4066
North West London ICB - W2U3Z ,E84061,Elliott Hall Medical Ctr.,7.0933,76.3855,68.9046,3.8394,6.0884,0.7819,4.5598,62.0321,76.7857,81.3333,1.0455,0.916,9.937,10.608,17.7034,83.932,71.7362,0.3954,0.6501,12.7802,0.6602,90.9318,86.9186,90.1099,96.1538,6.9866,2.0471,12187
North West London ICB - W2U3Z ,E84062,The Shaftesbury Medical Centre,5.2351,55.3846,52.5253,2.3038,3.5214,1.1339,2.2138,59.204,73.0337,83.3333,0.8279,2.483,20.355,11.0643,14.2909,92.1569,78.6127,0.378,1.7639,17.6298,1.1321,86.6261,83.6601,86.7347,93.8776,13.6383,1.5659,5592
North West London ICB - W2U3Z ,E84063,Lancelot Medical Centre,2.063,50,51.6854,1.4504,2.1541,0.2648,1.1396,50.3311,65.8824,88.7097,0.1381,1.663,28.606,8.3446,8.9329,88.5058,75.3266,0.1957,0.4835,12.5699,0.4207,72.2815,88.1119,89.6552,94.8276,9.6587,0.6907,6271
North West London ICB - W2U3Z ,E84066,GP Pathfinder Clinics,0.6731,46.5368,37.9845,0.3178,0.4243,0.0853,0.3716,21.2397,42.5121,90.8163,0.055,0.913,26.464,1.7025,2.1816,80.2031,68.8431,0.1134,0.2717,4.9367,0.3129,55.7222,83.9394,76.2774,88.3212,10.7479,0.1617,64735
North West London ICB - W2U3Z ,E84067,Church Lane Surgery,5.2682,53.886,52.2059,2.1622,2.3886,0.2503,1.3413,70.3081,82.3529,85.5556,0.1201,0.613,24.708,14.9837,13.9039,86.1386,79.9689,0.3704,0.7207,17.4863,0.6216,83.2439,93.3333,90.7489,93.8326,10.6198,0.8709,7449
North West London ICB - W2U3Z ,E84068,The Ridgeway Surgery,5.988,70.8046,74,2.9187,4.9121,0.8111,3.2445,59.5406,69.8347,84.1584,0.6316,0.812,11.343,11.8064,15.8367,87.0775,76.5301,0.5186,1.0106,18.0669,1.1145,88.3649,87.3874,79.2593,93.3333,8.2441,1.6821,13807
North West London ICB - W2U3Z ,E84069,Belmont Health Centre,5.25,61.3187,60.8696,2.639,4.2198,0.8532,2.7397,58.3975,70.1754,79.2453,0.7419,2.28,20.746,11.1289,13.6347,84.9015,76.8904,0.6624,1.2453,18.019,2.7364,92.3444,90.9871,92.4092,97.6898,10.8713,1.2241,17198
North West London ICB - W2U3Z ,E84070,Pinner View Medical Centre,4.9658,68.5535,68.932,2.6162,4.8714,0.3712,3.0051,67.5439,71.7647,82.8125,0.8308,2.526,15.542,10.3517,13.3109,85.4305,73.9203,0.495,0.9546,14.5016,0.7458,87.5633,84.8921,92.1348,95.5056,8.4599,1.3788,4571
North West London ICB - W2U3Z ,E84074,Freuchen Medical Centre,3.8793,51.5152,46.1905,1.2567,2.6447,0.7604,1.873,50.74,69.378,55.5556,0.2241,1.487,43.346,9.8214,11.9587,85.7143,67.4543,0.4883,1.6009,16.507,0.0865,82.5539,85.6459,86.0825,90.2062,15.9082,0.9365,13360
North West London ICB - W2U3Z ,E84075,Mollison Way Surgery,2.633,64.7059,64.3411,1.3002,1.7857,0.3001,1.0918,59.501,71.3043,88.7324,0.15,1.194,21.531,7.6353,8.3514,88.6179,73.4926,0.2417,0.3834,11.5279,0.0932,89.8568,91.2281,92.7536,97.8261,11.9182,0.5251,8174
North West London ICB - W2U3Z ,E84076,Oxgate Gardens Surgery,5.9526,65.3631,67.8832,2.2431,0.2858,1.1822,3.1525,54.0426,68.5484,72.4138,0.4698,1.296,39.222,9.4014,12.625,82.4242,71.1078,0.7578,1.3489,16.7683,0.0451,85.5509,82.659,81.8182,86.8687,12.3638,1.3034,6964
North West London ICB - W2U3Z ,E84078,Kingsbury Health and Wellbeing,4.428,69.9387,83.8095,4.0911,6.253,1.1487,3.3051,72.0238,83.5443,90,0.7054,0.808,20.557,16.6667,20.9391,96.6443,85.618,0.5441,1.048,22.2777,1.9932,91.9961,90.5172,96.9697,97.7273,10.5057,1.4712,4723
North West London ICB - W2U3Z ,E84080,Staverton Surgery,4.237,61.3636,60.9626,1.8658,3.9919,1.15,3.1565,54.6218,72.9412,80.9524,0.7627,1.167,25.577,6.6477,11.5466,78.2383,67.7623,0.4928,1.5724,11.8029,0.311,80.5276,84.6154,81.1765,92.9412,13.8455,1.2321,8636
North West London ICB - W2U3Z ,E84083,Lanfranc Medical Centre,4.7544,62.9032,78.0488,4.1116,5.2536,0.702,3.6269,67.7885,81,70.2128,0.4847,1.718,20.846,14.6736,18.2851,76.3547,64.5342,0.4513,0.8691,13.7199,0.4733,86.2375,92.3695,93.4783,97.1014,10.7956,1.7048,5547
North West London ICB - W2U3Z ,E84086,Walm Lane Surgery,3.2138,68.1818,71.223,1.6083,2.6945,0.6175,3.1735,53.4483,75,91.1765,0.3016,0.441,27.338,5.4573,10.023,88.8889,73.8899,0.3016,1.1631,11.2354,0.1673,76.3518,86.8687,87.5,91.0714,15.4661,1.1631,6712
North West London ICB - W2U3Z ,E84601,Kenton Bridge Medical Centre,4.1821,60.8434,63.9344,2.3856,3.6003,0.787,2.1643,46.6667,69.6429,69.8795,0.5042,1.053,16.846,8.3145,12.5676,86.7347,76.2712,0.4181,1.2174,15.4691,0.9298,81.4787,84.7561,90.9091,92.9293,11.3932,1.1313,6847
North West London ICB - W2U3Z ,E84617,The Civic Medical Centre,2.5347,57.1429,54.1667,1.6489,2.2349,0.3187,1.1639,56.0284,68.5714,91.6667,0.1663,0.728,23.369,8.1981,8.4523,87.234,71.124,0.388,0.7344,9.5288,0.598,80.9761,89.8305,96.5909,86.3636,8.9607,0.8314,5175
North West London ICB - W2U3Z ,E84620,Preston Road Surgery,5.3268,58.5034,69.8113,2.7064,2.4903,0.2307,1.5839,57.3705,80.3922,79.6875,0.2307,0.541,23.084,15.0742,12.7018,87.6106,69.7055,0.7689,0.8919,17.1236,0.4831,86.2084,85.9756,93.5897,96.1538,13.3333,0.7535,5196
North West London ICB - W2U3Z ,E84626,The Sunflower Medical Centre,3.5871,56.25,50.7463,2.5087,4.8411,0.5963,2.447,63.7838,70.3125,76,0.4524,0.933,26.422,12.5125,13.4279,85.8824,71.1268,0.8431,1.1516,14.9773,0.3834,83.6862,82.9412,80.6452,91.3978,9.1857,1.0693,4443
North West London ICB - W2U3Z ,E84635,The Surgery_E84635,4.7032,60,58.8235,1.9757,3.1056,0.4763,1.7287,63.2287,70,80,0.3704,0.754,26.92,16.0566,14.9585,79.4872,75.8442,0.4763,0.8291,20.5413,0.1313,89.7052,88.1119,89.5833,94.4444,11.2985,1.1466,4670
